"id","sid","X2015.10.08.00.12.00","X2015.10.08.00.34.00","X2015.10.08.00.40.00","X2015.10.08.01.32.00","X2015.10.08.01.52.00","X2015.10.08.02.52.00","X2015.10.08.02.58.00","X2015.10.08.04.13.00","X2015.10.08.04.30.00","X2015.10.08.05.58.00","X2015.10.08.06.16.00","X2015.10.08.06.41.00","X2015.10.08.06.54.00","X2015.10.08.07.07.00","X2015.10.08.07.25.00","X2015.10.08.07.38.00","X2015.10.08.07.52.00","X2015.10.08.08.05.00","X2015.10.08.08.18.00","X2015.10.08.08.31.00","X2015.10.08.08.44.00","X2015.10.08.08.57.00","X2015.10.08.09.10.00","X2015.10.08.09.22.00","X2015.10.08.09.35.00","X2015.10.08.09.48.00","X2015.10.08.10.00.00","X2015.10.08.10.12.00","X2015.10.08.10.24.00","X2015.10.08.10.37.00","X2015.10.08.10.49.00","X2015.10.08.11.03.00","X2015.10.08.11.18.00","X2015.10.08.11.33.00","X2015.10.08.11.48.00","X2015.10.08.12.02.00","X2015.10.08.12.17.00","X2015.10.08.12.32.00","X2015.10.08.12.47.00","X2015.10.08.12.59.00","X2015.10.08.13.12.00","X2015.10.08.13.24.00","X2015.10.08.13.37.00","X2015.10.08.13.49.00","X2015.10.08.14.02.00","X2015.10.08.14.15.00","X2015.10.08.14.28.00","X2015.10.08.14.40.00","X2015.10.08.14.53.00","X2015.10.08.15.07.00","X2015.10.08.15.20.00","X2015.10.08.15.33.00","X2015.10.08.15.46.00","X2015.10.08.15.59.00","X2015.10.08.16.13.00","X2015.10.08.16.26.00","X2015.10.08.16.39.00","X2015.10.08.16.52.00","X2015.10.08.17.06.00","X2015.10.08.17.19.00","X2015.10.08.17.32.00","X2015.10.08.17.53.00","X2015.10.08.18.12.00","X2015.10.08.18.25.00","X2015.10.08.18.38.00","X2015.10.08.18.51.00","X2015.10.08.19.04.00","X2015.10.08.19.17.00","X2015.10.08.19.30.00","X2015.10.08.19.43.00","X2015.10.08.19.55.00","X2015.10.08.20.08.00","X2015.10.08.20.21.00","X2015.10.08.20.39.00","X2015.10.08.20.53.00","X2015.10.08.21.03.00","X2015.10.08.21.18.00","X2015.10.08.21.29.00","X2015.10.08.21.41.00","X2015.10.08.21.53.00","X2015.10.08.22.04.00","X2015.10.08.22.16.00","X2015.10.08.22.27.00","X2015.10.08.22.38.00","X2015.10.08.22.56.00","X2015.10.08.23.04.00","X2015.10.08.23.16.00","X2015.10.08.23.24.00","X2015.10.08.23.35.00","X2015.10.08.23.50.00","X2015.10.08.23.56.00"
"227",465,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,0,0,-3,3,0,-2,0,-1,1,0,0,0,0,0,0,0,0,0,-1,2,-1,1,-1,0,0,0,0,-1,1,-1,0,1,-1,0,0,0,0,0,0,1,-2,1,2,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,-1,1,0,1,-2,1,0,0,0,0,0,-2,1,2,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,2,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
"229",467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0
"230",468,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,1,-1,0,0,5,5,0,5,5,1,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,-1,2,-2,1,0,-1,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0,0
"231",469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,5,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,-1,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",470,0,0,0,0,1,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,1,-1,0,0,-1,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,1,0,0,0,0
"233",471,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0
"234",472,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,0,1,-2,1,0,0,-2,1,0,0,0,0,2,0,1,-1,0,1,0,0,-1,0,0,1,0,0,0,0,1,-4,0,1,0,0,1,1,2,0,0,0,0,0,0,-1,-3,4,0,0,0,0,0,-1,1,1,-1,1,-1,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,0,0,0
"235",473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,-2,2,0,0,-1,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236",474,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,-1,1,0,0,1,0,-1,0,0,1,-1,0,0,0,-1,1,0,0,0,0,-2,-3,-3,8,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,-1,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0
"237",475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,2,-3,1,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,0,-1,1,0,1,-1,-1,0,0,0,0,0,0,0,0,0,0
"238",476,0,-1,0,1,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,-1,0,0,-1,2,-1,3,-3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"239",477,0,0,0,0,0,0,0,37,2,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,1,0,-1,0,-1,1,0,0,0,0,1,1,0,0,0,0,-1,0,1,1,-1,0,0,0,1,-2,1,0,0,0,-31,-7,-8,0,2,-4,0,0,3,-4,3,1,-2,1,-1,0,0,0,1,-1,1,-1,0,0,0,0,0,1,-1,0,0,0,0,0
"240",478,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,2,0,-2,-1,1,-1,-1,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0
"241",479,-1,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,2,-1,0,0,0,0,0,1,-1,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242",480,1,-1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,-1,1,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,2,-1,-2,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,0,0,1,-1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0
"244",482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,-1,1,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,2,-2,0,0,0,0,0,0,0,0,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0
"245",483,-1,2,-1,0,1,-1,0,0,0,1,-1,0,0,0,0,0,0,0,-1,0,1,-2,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,-2,1,2,-2,2,-1,-1,0,2,-1,0,0,0,0,-1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246",484,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,1,-2,1,0,0,0,-1,1,0,-1,1,-2,1,0,-1,1,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247",485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,-1,1,1,-1,0,1,-1,0,1,-1,0,0,0,1,-1,0,1,0,-1,0,0,0,0,-2,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-1,0,0,0,0,0,1,-1,-2,2,-1,1,0,-1,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249",487,0,0,0,0,0,0,0,0,0,1,-1,0,0,15,5,5,4,1,5,0,0,1,-1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,-1,0,1,0,-1,0,0,0,0,0,0,0,0,-4,4,0,0,-5,-3,-6,-6,-5,-8,-7,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"250",488,0,0,0,0,0,0,3,1,0,0,0,-1,1,0,0,0,0,0,-1,1,0,1,-1,1,0,0,0,1,-1,0,0,0,0,0,0,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,-1,2,-1,0,0,0,-1,0,2,0,0,-1,-1,1,0,0,0,2,1,-1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
"251",489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,-1,1,0,0,0,2,0,0,0,-1,1,0,0,-3,0,0,0,0,0,0
"252",490,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-1,1,-2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,0,-1,1,0,0,-1,0,1,1,-1,1,-1,0,1,-1,0,1,-1,-1,1,0,0,0,0,0,-13,-5,0,0,-1,1,0,0,0,0,-1,-1,1
"253",491,0,0,0,0,0,0,0,0,0,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,0,-1,1,0,0,-1,1,0,0,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",492,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,1,1,-2,0,2,-2,0,1,-1,0,1,-1,-12,-20,-12,0,-1,0,0,1,-2,3,-1,-1,-1,-1,-22,-18,-2,0,0,0,0,0,2,-2,0,0,0,0,-1,1,0,0,0,0,0,0
"255",493,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,0,0,1,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,-2,2,0,1,-1,0,0,-1,1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0
"257",495,1,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,-2,3,0,-1,4,-4,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"258",496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,-1,0,0,0,0,0,0,-1,1,0,0,-1,1,0,1,-2,-1,1,0,-1,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",497,0,0,0,0,0,0,0,0,0,2,0,1,1,-1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,0,0,-2,2,0,0,0,0,0,-18,-6,0,-1,1,0,1,-1,0,0,0,0,0,0,-1,1,-1,1,0,0,1,0,-1,0,0,0,0,3,37,4,0,-1,1,0,0,-1,1,-1,2,-1,0,0,0,0,0,1
"260",498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,-1,1,0,0,-2,2,1,-1,1,-1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,-1,-2,2,-1,-1,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
"261",499,0,0,0,0,0,0,0,0,10,0,0,-1,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,0,0,2,-2,-1,1,0,1,0,-1,-2,0,2,0,-1,1,-2,1,1,0,1,-1,1,-1,21,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0
"262",500,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,-1,1,5,-1,1,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
"263",501,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,0,0,6,5,1,3,7,1,0,0,0,0,0,-1,1,0,0,0,0,0,-1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,0,0,-1,-5,-4,-4,-5,-4,-4,-7,-3,-3,-3,0,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0
"264",502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,-1,0,-1,1,0,0,0,0,0,0
"265",503,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,0,1,0,0,0,0,0,1,-2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,2,-1,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,-1,1,1,0,-1,2,0,-1,0,0,0,1,-1,0,0,-1,1,0,0,0,1,-1,-1,0,0,-1,1,0,0,0,0
"266",504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,2,-2,0,0,1,-1,0,0,-2,2,0,0,0,1,0,0,0,1,-1,0,0,0,0,0,1,0,-1,1,-1,-1,0,0,0,0,0,0,1,-1,0,0,0,0,1,1,-1,1,-1,0,0,-1,1,0
"267",505,0,0,-1,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,-1,0,0,-1,1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,1,-1,0,0,-1,1,0,0,0,0,0,2,0,-1,0,0,0,0,0,-1,-1,1,1,-1,2,-3,1,0,1,-1,0,0,0,0,0,-1,1,0,0,0,-1,1,0,0,0,0,0,0
"268",507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",508,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,1,1,-2,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",509,0,0,0,0,3,0,0,0,0,0,0,0,-2,2,0,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,1,0,0,0,0,1,-1,0,0,1,-2,0,0,0,0,0,0,0,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
"271",510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-6,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21,0,0,1,-1,0,0,-1,1,0,0,0,0,0,-1,1,0,0,0,0,-1,1,0,0,9,3,0,0,-1,1,-1,1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,2,-3,2,-1,0,0,0,0,0
"272",511,0,0,-1,1,0,0,0,0,0,0,0,0,0,5,10,5,5,15,5,13,16,18,11,15,9,13,13,17,7,1,-1,0,0,0,0,0,0,2,0,0,0,1,-1,0,0,0,0,3,-4,1,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,0,0,-13,-14,-6,-2,-5,1,-3,-7,-2,-3,-7,-2,-2,-4,0,-4,-4,-5,-4,-1,-1,0,0,0,0
"273",512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,-1,1,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,-1,0,-1,0,0,0,1,-2,1,0,1,0,-1,1,-1,0,0,-1,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,-1,0,-1,1,0,0,1,-1,1,-1,0,-1,1,0,0,0,0,0,0,0,0,0
"275",514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,-1,0,0,0,0,0,0,0,0,-1,-1,1,0,-18,-21,2,1,-5,3,-1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,0,0
"276",515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,2,-2,-1,1,0,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277",516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",517,0,0,0,0,0,0,0,0,19,0,0,0,0,1,-2,0,0,0,0,0,1,-2,0,0,2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,-2,1,-1,6,-1,1,1,0,1,0,0,0,0,1,-1,0,0,0,0,14,18,6,0,0,0,0,0,0,0,0,0,0,0,0
"279",518,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,-1,-1,1,0,0,1,-1,0,-3,3,0,0,0,0,0,1,-1,0,1,-2,1,0,0,0,0,0,0,0
"280",519,0,0,-1,1,0,0,0,0,10,14,0,1,0,0,1,-1,5,-1,-1,1,-1,1,1,7,-3,1,3,4,1,-1,0,0,0,0,0,0,0,1,0,-1,0,0,0,-1,0,1,1,-2,1,0,0,1,-1,0,0,0,1,-2,1,0,-4,-5,-1,3,-7,4,0,0,0,-1,1,0,0,0,0,0,1,1,5,0,0,0,0,1,-1,-1,1,0,0,0,0
"281",520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-4,-18,-21,-21,-10,-16,-12,-13,-17,-11,-15,-6,-10,-8,-4,-5,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",521,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,1,-1,-1,-1,2,-1,0,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,0,-1,0,0,-1,1,-1,1,-1,0,0,0,0,0,0,0,-1,0,-1,1,0,0,-1,1,0,0,-1,0,0,0,0,1,-1,0,-1,1,0,0,-1,0,0,0,0,0
"283",522,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,1,-2,1,1,-1,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,1,0,0,0,0,1,-1,0,0,0,0,0,0,-1,1,0,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,-2,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
"285",524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,1,0,0,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,-1,0,0,0,0,0,0,0,1,-1,0,-1,0,-1,2,0,17,28,-4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",525,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,1,-1,0,0,0,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-2,2,0,0,0,0,0,-3,-1,0,0,0,0,0,0,-2,2,1,1,-3,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"287",526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,-2,-2,5,2,0,-1,0,1,-1,0,0,0,-1,1,0,-3,2,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288",527,0,0,0,0,0,0,0,0,0,0,0,-4,0,-2,-8,-1,-4,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,-1,1,0,0,11,11,0,-2,2,0,0,0,0,0,0,0,0,0,-1,1,5,5,4,1,5,4,5,0,1,-2,1,-1,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,1,0,0,0,0,1,-1,0,0
"289",528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,0,0,0,0,0,1,-1,0,0,-1,0,1,-1,0,0,1,0,-1,3,-1,-1,0,-1,0,0,0,0,0,0,-1,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
